Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t9,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,388.164,0.0,0.0,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.6333036259948,0.0,0.0,0.0,0.0,2520.0,2460.0,6202.088317656,0.0,644.035319918,0.0,40588.9318356
t10,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,266.7600000000001,6120.819,610.3826846819993,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.24525,0.0,0.0,0.0,0.0,2520.0,2460.0,5299.6540869539995,0.0,5247.947167564,0.0,41947.9122156
t11,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,396.7883497700659,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,235.98,6120.819,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.24525,0.0,0.0,0.0,0.0,2520.0,2460.0,5797.44631368,0.0,6656.20749942,0.0,43378.47553927006
t12,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,320.8051743709966,6120.819,741.6,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.24525,0.0,0.0,0.0,0.0,2520.0,2460.0,6629.852735531999,0.0,6839.221709297,0.0,45054.6478956
t13,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,388.164,0.0,0.0,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.82275,0.0,0.0,0.0,0.0,2520.0,2460.0,6213.649524605999,0.0,6692.911134213,50.6002123809958,46703.15851559999
t14,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,0.0,1368.045,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,760.32,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,334.2024,0.0,0.0,0.0,0.0,0.0,0.0,207.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.38980429098592,0.0,0.0,0.0,0.0,2520.0,2460.0,5847.985289412,0.0,6786.391997497,0.0,48588.56188559998
t15,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,182.9916,0.0,1908.9,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,151.68,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,299.86255570399953,0.0,0.0,0.0,0.0,0.0,0.0,207.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,119.5021223139961,0.0,0.0,0.0,0.0,2520.0,2460.0,5623.367676462,0.0,6968.48231672,0.0,50378.345665600005
t16,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,150.81914,1908.9,3582.5166,671.1309000000001,93.14930100000001,3626.1000000000004,480.32280000000003,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,0.0,0.0,0.0,0.0,207.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,952.2721223139961,0.0,0.0,0.0,0.0,2520.0,2460.0,4395.898551042,0.0,6949.5005768440005,0.0,51939.118185600004
t17,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,468.05940000000004,1908.9,3582.5166,671.1309000000001,279.447903,3626.1000000000004,720.4842000000001,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,302.40000000000003,0.0,0.0,0.0,207.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.9,245.09999999999997,96.33,0.0,0.0,2520.0,2460.0,3437.970561162,0.0,6906.665680424,625.4309466139875,53313.944385599985
t18,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,468.05940000000004,1908.9,3582.5166,671.1309000000001,279.447903,3626.1000000000004,1023.5424939165232,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,302.40000000000003,0.0,0.0,0.0,207.1485,0.0,0.0,0.0,0.0,755.8199999999999,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2767.7512689120003,0.0,6684.008191301001,543.2197940704727,53595.40474559999
t19,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,468.05940000000004,1908.9,3582.5166,671.1309000000001,279.447903,3626.1000000000004,720.4842000000001,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,302.40000000000003,0.0,0.0,0.0,207.1485,0.0,272.25000000000006,0.0,0.0,734.7363161099929,52.323890039996115,0.0,1944.0,0.0,232.1005500000001,0.0,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2591.690725152,0.0,5627.7499468979995,0.0,52052.39862559999
t20,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,468.05940000000004,1908.9,3582.5166,671.1309000000001,633.5091,3626.1000000000004,1174.7024999999999,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,3.003,0.0,459.5283,0.0,0.0,302.40000000000003,0.0,0.0,0.0,207.1485,0.0,742.5,0.0,0.0,1193.4,147.5138900399961,0.0,1944.0,0.0,633.0015000000001,0.0,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2045.6717640840002,0.0,1154.862497076,726.0,49995.77934559999
t21,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,499.068,468.05940000000004,1908.9,3582.5166,671.1309000000001,279.447903,3626.1000000000004,1075.5054,927.9,6619.239,239.49000000000004,213.3,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,302.40000000000003,0.0,0.0,0.0,207.1485,0.0,358.2633580219967,0.0,0.0,1001.1299999999999,52.323890039996115,0.0,1944.0,0.0,514.137885,0.0,0.0,0.0,0.0,1314.9,387.0,126.41199999999999,0.0,0.0,2520.0,2460.0,2814.656732226,0.0,8.902942912,726.0,48346.29520559999
t22,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,388.164,150.81914,1908.9,3582.5166,671.1309000000001,186.29860200000002,3626.1000000000004,240.16140000000001,927.9,6619.239,239.49000000000004,151.68,1069.2,923.4000000000001,6120.819,741.6,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,0.0,0.0,0.0,0.0,207.1485,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,1922.8117508259893,0.0,113.23693500000002,0.0,0.0,0.0,0.0,989.097,141.90000000000003,30.081999999999997,0.0,0.0,2520.0,2460.0,4407.129423144,0.0,0.08400023,0.0,45367.22694559999
t23,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,1368.045,3582.5166,671.1309000000001,0.0,3626.1000000000004,0.0,927.9,6619.239,239.49000000000004,0.0,657.0352429340028,892.62,6120.819,527.36,0.0,928.8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,691.6117508259895,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,5771.020722210001,0.0,0.08400023,0.0,41713.536145599996
t24,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,343.768161,0.0,3626.1000000000004,0.0,605.197,6619.239,167.90910000000002,0.0,0.0,235.98,6035.826394522001,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,7300.402328448,0.0,0.08400023,0.0,38227.29104560001
t25,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,343.768161,0.0,2427.836167213998,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,9197.099775756,0.0,0.08400023,0.0,35741.5932056
t26,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,5635.7292547119905,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,10820.292240258,0.0,0.08400023,0.0,34075.6174756
t27,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3735.3918859679943,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,11662.608229002,0.0,0.08400023,0.0,33017.5960956
t28,14.031,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3339.03834,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,12326.22113193,0.0,0.08400023,0.0,33237.150052560006
t29,0.0,0.0,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3339.03834,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,12693.627194,0.0,0.0,0.0,33565.22152
t30,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3753.616035889842,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,13008.99256731,0.0,0.08400023,0.0,34382.20458382984
t31,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,6273.640509857989,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,13337.991275112001,0.0,0.08400023,0.0,37231.22776559999
t32,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,13461.530970779999,0.0,0.08400023,0.0,37700.36595141
t33,61.7364,25.219594400000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,13806.054732798,0.0,674.019747412,0.0,38718.82546061
t34,61.7364,25.3599632,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,2455.044690718987,343.768161,0.0,1885.572,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,10468.83175407,0.0,4611.9748908110005,0.0,39955.62036679999
t35,61.7364,25.500332,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3485.5095428919485,343.768161,0.0,1885.572,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,10220.431125888,0.0,5698.721498827,0.0,41824.57156760695
t36,61.7364,25.6407008,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,343.768161,0.0,3212.852178198784,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,10825.247023704,0.0,5695.277908931999,0.0,43850.37147963478
t37,61.7364,25.781069600000002,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,3582.5166,343.768161,0.0,3626.1000000000004,0.0,605.197,6619.239,0.0,0.0,0.0,235.98,5536.308626964781,0.0,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,0.0,308.88,0.0,113.23693500000002,0.0,0.0,0.0,0.0,156.327,98.04,30.081999999999997,0.0,0.0,2520.0,2460.0,8946.71720685,0.0,6656.20749942,0.0,45862.86403083479
